Date,"Volatility of Returns (Session:US Mid 10-15 ET, Interval:1m, Symbol:ZB)",ZScore wrt All Days,ZScore wrt Given Days
2025-05-21,20.5,1.6486233206768108,1.6486233206768108
2025-05-22,13.5,0.4087495836388788,0.4087495836388788
2025-05-23,8.0,-0.5654369240337821,-0.5654369240337821
2025-05-26,4.0,-1.2739362023411718,-1.2739362023411718
2025-05-27,11.5,0.05449994448518395,0.05449994448518395
2025-05-28,13.0,0.3201871738504551,0.3201871738504551
2025-06-02,16.5,0.9401240423694212,0.9401240423694212
2025-06-03,8.5,-0.47687451424535837,-0.47687451424535837
2025-06-04,10.5,-0.12262487509166349,-0.12262487509166349
2025-06-05,11.0,-0.03406246530323977,-0.03406246530323977
2025-06-10,10.0,-0.2111872848800872,-0.2111872848800872
2025-06-16,15.5,0.7629992227925737,0.7629992227925737
2025-06-17,6.0,-0.919686563187477,-0.919686563187477
