Date,"Volatility of Returns (Session:Asia 18-24 ET, Interval:1h, Symbol:ZN)",ZScore wrt All Days,ZScore wrt Given Days
2023-08-24,2.75,-0.30451612346914314,-0.30451612346914314
2023-08-27,3.25,-0.11146439236417695,-0.11146439236417695
2023-08-28,3.0,-0.20799025791666004,-0.20799025791666004
2023-08-29,2.75,-0.30451612346914314,-0.30451612346914314
2023-09-03,8.75,2.012104649790451,2.012104649790451
2023-09-05,8.0,1.722527053133002,1.722527053133002
2023-09-06,7.0,1.3364235909230695,1.3364235909230695
2023-09-07,9.25,2.2051563808954175,2.2051563808954175
2023-09-10,8.5,1.9155787842379681,1.9155787842379681
2023-09-12,1.5,-0.7871454512315587,-0.7871454512315587
2023-09-17,9.0,2.1086305153429343,2.1086305153429343
2023-09-18,1.5,-0.7871454512315587,-0.7871454512315587
2023-09-19,1.5,-0.7871454512315587,-0.7871454512315587
2023-09-20,4.75,0.46769080095072163,0.46769080095072163
2023-09-21,2.25,-0.49756785457410935,-0.49756785457410935
2023-09-24,3.5,-0.014938526811693846,-0.014938526811693846
2023-09-25,2.75,-0.30451612346914314,-0.30451612346914314
2023-09-26,3.0,-0.20799025791666004,-0.20799025791666004
2023-09-27,2.5,-0.40104198902162624,-0.40104198902162624
2023-10-01,4.0,0.17811320429327235,0.17811320429327235
2023-10-02,3.25,-0.11146439236417695,-0.11146439236417695
2023-10-03,6.0,0.9503201287131372,0.9503201287131372
2023-10-04,4.25,0.2746390698457555,0.2746390698457555
2023-10-05,1.75,-0.6906195856790756,-0.6906195856790756
2023-10-08,9.0,2.1086305153429343,2.1086305153429343
2023-10-09,4.0,0.17811320429327235,0.17811320429327235
2023-10-15,4.25,0.2746390698457555,0.2746390698457555
2023-10-16,5.0,0.5642166665032048,0.5642166665032048
2023-10-17,2.25,-0.49756785457410935,-0.49756785457410935
2023-10-18,5.25,0.6607425320556879,0.6607425320556879
2023-10-19,5.25,0.6607425320556879,0.6607425320556879
2023-10-22,5.5,0.757268397608171,0.757268397608171
2023-10-23,3.25,-0.11146439236417695,-0.11146439236417695
2023-10-24,3.25,-0.11146439236417695,-0.11146439236417695
2023-10-25,3.0,-0.20799025791666004,-0.20799025791666004
2023-10-29,4.25,0.2746390698457555,0.2746390698457555
2023-10-30,5.5,0.757268397608171,0.757268397608171
2023-10-31,2.0,-0.5940937201265925,-0.5940937201265925
2023-11-01,4.5,0.3711649353982385,0.3711649353982385
2023-11-02,2.75,-0.30451612346914314,-0.30451612346914314
2023-11-05,2.0,-0.5940937201265925,-0.5940937201265925
2023-11-06,2.25,-0.49756785457410935,-0.49756785457410935
2023-11-07,3.75,0.08158733874078926,0.08158733874078926
2023-11-08,3.0,-0.20799025791666004,-0.20799025791666004
2023-11-09,5.0,0.5642166665032048,0.5642166665032048
2023-11-12,2.25,-0.49756785457410935,-0.49756785457410935
2023-11-16,2.5,-0.40104198902162624,-0.40104198902162624
2023-11-19,3.25,-0.11146439236417695,-0.11146439236417695
2023-11-20,2.5,-0.40104198902162624,-0.40104198902162624
2023-11-21,3.25,-0.11146439236417695,-0.11146439236417695
2023-11-23,2.75,-0.30451612346914314,-0.30451612346914314
2023-11-26,3.75,0.08158733874078926,0.08158733874078926
2023-11-27,2.5,-0.40104198902162624,-0.40104198902162624
2023-11-28,5.5,0.757268397608171,0.757268397608171
2023-12-03,6.5,1.1433718598181033,1.1433718598181033
2023-12-04,3.5,-0.014938526811693846,-0.014938526811693846
2023-12-05,4.5,0.3711649353982385,0.3711649353982385
2023-12-06,6.25,1.0468459942656203,1.0468459942656203
2023-12-07,5.25,0.6607425320556879,0.6607425320556879
2023-12-10,2.25,-0.49756785457410935,-0.49756785457410935
2023-12-14,4.75,0.46769080095072163,0.46769080095072163
