Date,"Volatility of Returns (Session:Asia 18-24 ET, Interval:1m, Symbol:ZN)",ZScore wrt All Days,ZScore wrt Given Days
2025-01-20,6.0,0.8398060168229664,0.8398060168229664
2025-01-21,2.25,-0.43387238442517245,-0.43387238442517245
2025-01-22,1.5,-0.6886080646748002,-0.6886080646748002
2025-01-23,3.75,0.0755989760740831,0.0755989760740831
2025-01-26,4.0,0.1605108694906257,0.1605108694906257
2025-01-27,3.0,-0.17913670417554467,-0.17913670417554467
2025-01-28,2.25,-0.43387238442517245,-0.43387238442517245
2025-01-29,2.25,-0.43387238442517245,-0.43387238442517245
2025-02-02,9.5,2.0285725246545625,2.0285725246545625
2025-02-03,2.25,-0.43387238442517245,-0.43387238442517245
2025-02-04,2.25,-0.43387238442517245,-0.43387238442517245
2025-02-05,1.75,-0.6036961712582576,-0.6036961712582576
2025-02-06,2.0,-0.518784277841715,-0.518784277841715
2025-02-09,2.75,-0.26404859759208726,-0.26404859759208726
2025-02-11,3.0,-0.17913670417554467,-0.17913670417554467
2025-02-16,2.75,-0.26404859759208726,-0.26404859759208726
2025-02-17,3.25,-0.09422481075900208,-0.09422481075900208
2025-02-18,1.5,-0.6886080646748002,-0.6886080646748002
2025-02-19,2.5,-0.34896049100862986,-0.34896049100862986
2025-02-20,2.75,-0.26404859759208726,-0.26404859759208726
2025-02-23,1.5,-0.6886080646748002,-0.6886080646748002
2025-02-24,3.5,-0.009312917342459487,-0.009312917342459487
2025-02-25,4.75,0.4152465497402535,0.4152465497402535
2025-02-26,3.0,-0.17913670417554467,-0.17913670417554467
2025-03-02,3.0,-0.17913670417554467,-0.17913670417554467
2025-03-03,5.75,0.7548941234064238,0.7548941234064238
2025-03-04,5.25,0.5850703365733386,0.5850703365733386
2025-03-05,5.75,0.7548941234064238,0.7548941234064238
2025-03-06,3.5,-0.009312917342459487,-0.009312917342459487
2025-03-09,4.0,0.1605108694906257,0.1605108694906257
2025-03-11,2.75,-0.26404859759208726,-0.26404859759208726
2025-03-16,3.5,-0.009312917342459487,-0.009312917342459487
2025-03-17,2.75,-0.26404859759208726,-0.26404859759208726
2025-03-18,1.75,-0.6036961712582576,-0.6036961712582576
2025-03-19,2.25,-0.43387238442517245,-0.43387238442517245
2025-03-20,2.25,-0.43387238442517245,-0.43387238442517245
2025-03-23,3.0,-0.17913670417554467,-0.17913670417554467
2025-03-24,1.75,-0.6036961712582576,-0.6036961712582576
2025-03-25,2.25,-0.43387238442517245,-0.43387238442517245
2025-03-26,2.75,-0.26404859759208726,-0.26404859759208726
2025-03-30,5.75,0.7548941234064238,0.7548941234064238
2025-03-31,3.0,-0.17913670417554467,-0.17913670417554467
2025-04-01,3.25,-0.09422481075900208,-0.09422481075900208
2025-04-02,9.5,2.0285725246545625,2.0285725246545625
2025-04-03,9.25,1.94366063123802,1.94366063123802
2025-04-06,14.75,3.811722286401957,3.811722286401957
2025-04-07,8.75,1.7738368444049348,1.7738368444049348
2025-04-08,22.5,6.443990982314777,6.443990982314777
2025-04-09,10.75,2.453131991737276,2.453131991737276
2025-04-13,9.25,1.94366063123802,1.94366063123802
2025-04-15,3.0,-0.17913670417554467,-0.17913670417554467
2025-04-16,5.25,0.5850703365733386,0.5850703365733386
2025-04-20,2.5,-0.34896049100862986,-0.34896049100862986
2025-04-21,3.0,-0.17913670417554467,-0.17913670417554467
2025-04-22,5.75,0.7548941234064238,0.7548941234064238
2025-04-23,3.25,-0.09422481075900208,-0.09422481075900208
2025-04-24,3.0,-0.17913670417554467,-0.17913670417554467
2025-04-27,2.25,-0.43387238442517245,-0.43387238442517245
2025-04-28,2.25,-0.43387238442517245,-0.43387238442517245
2025-04-29,2.5,-0.34896049100862986,-0.34896049100862986
2025-05-01,4.75,0.4152465497402535,0.4152465497402535
2025-05-04,3.5,-0.009312917342459487,-0.009312917342459487
2025-05-05,2.5,-0.34896049100862986,-0.34896049100862986
2025-05-06,3.5,-0.009312917342459487,-0.009312917342459487
2025-05-07,3.0,-0.17913670417554467,-0.17913670417554467
2025-05-11,2.0,-0.518784277841715,-0.518784277841715
2025-05-14,2.0,-0.518784277841715,-0.518784277841715
2025-05-18,5.25,0.5850703365733386,0.5850703365733386
2025-05-19,2.75,-0.26404859759208726,-0.26404859759208726
2025-05-20,5.25,0.5850703365733386,0.5850703365733386
2025-05-21,3.0,-0.17913670417554467,-0.17913670417554467
2025-05-22,2.75,-0.26404859759208726,-0.26404859759208726
2025-05-25,5.0,0.500158443156796,0.500158443156796
2025-05-26,3.25,-0.09422481075900208,-0.09422481075900208
2025-05-27,3.0,-0.17913670417554467,-0.17913670417554467
2025-05-28,6.5,1.0096298036560516,1.0096298036560516
2025-06-01,4.0,0.1605108694906257,0.1605108694906257
2025-06-02,2.25,-0.43387238442517245,-0.43387238442517245
2025-06-03,1.75,-0.6036961712582576,-0.6036961712582576
2025-06-04,2.25,-0.43387238442517245,-0.43387238442517245
2025-06-05,1.5,-0.6886080646748002,-0.6886080646748002
2025-06-08,3.0,-0.17913670417554467,-0.17913670417554467
2025-06-10,2.5,-0.34896049100862986,-0.34896049100862986
2025-06-15,4.0,0.1605108694906257,0.1605108694906257
2025-06-16,3.75,0.0755989760740831,0.0755989760740831
2025-06-17,3.25,-0.09422481075900208,-0.09422481075900208
2025-06-18,3.25,-0.09422481075900208,-0.09422481075900208
2025-06-19,1.75,-0.6036961712582576,-0.6036961712582576
2025-06-22,5.25,0.5850703365733386,0.5850703365733386
2025-06-23,2.25,-0.43387238442517245,-0.43387238442517245
2025-06-24,1.25,-0.7735199580913428,-0.7735199580913428
2025-06-25,2.75,-0.26404859759208726,-0.26404859759208726
