Date,"Volatility of Returns (Session:All day, Interval:1d, Symbol:ZN)",ZScore wrt All Days,ZScore wrt Given Days
2001-02-07,5.748779296875,-0.7777394563250938,-0.7777394563250938
2001-02-08,7.75048828125,-0.43149093644799896,-0.43149093644799896
2001-02-09,7.499267578125,-0.4749462025723471,-0.4749462025723471
2001-02-12,6.0,-0.7342841902007456,-0.7342841902007456
2001-02-13,9.7503662109375,-0.08555914591583381,-0.08555914591583381
2001-02-14,11.24951171875,0.1737577264229027,0.1737577264229027
2001-02-15,9.24951171875,-0.17219517939892443,-0.17219517939892443
2001-02-16,15.4991455078125,0.9088443054252994,0.9088443054252994
2001-02-20,7.24951171875,-0.5181480852207515,-0.5181480852207515
2001-02-21,8.2496337890625,-0.345150517020176,-0.345150517020176
2001-02-22,6.0,-0.7342841902007456,-0.7342841902007456
2001-02-23,10.7503662109375,0.08741730699507974,0.08741730699507974
2001-02-26,9.2496337890625,-0.17217406410926245,-0.17217406410926245
2001-02-27,10.0,-0.04237837855709136,-0.04237837855709136
2001-02-28,8.7503662109375,-0.25853559882674737,-0.25853559882674737
2001-03-01,7.2496337890625,-0.5181269699310895,-0.5181269699310895
2001-03-02,12.0,0.30357452726473577,0.30357452726473577
2001-03-05,14.0,0.6495274330865629,0.6495274330865629
2001-03-06,6.75048828125,-0.6044673893589125,-0.6044673893589125
2001-03-07,7.499267578125,-0.4749462025723471,-0.4749462025723471
2001-03-08,4.4991455078125,-0.9938966765947498,-0.9938966765947498
2001-03-09,11.2496337890625,0.17377884171256466,0.17377884171256466
2001-03-12,11.2496337890625,0.17377884171256466,0.17377884171256466
2001-03-13,6.7503662109375,-0.6044885046485745,-0.6044885046485745
2001-03-14,8.0003662109375,-0.3882679385099326,-0.3882679385099326
2001-03-15,9.0,-0.2153548314680049,-0.2153548314680049
2001-03-16,4.2496337890625,-1.0370563286638304,-1.0370563286638304
2001-03-19,6.251220703125,-0.6908289240763974,-0.6908289240763974
2001-03-20,8.500732421875,-0.30171636618548986,-0.30171636618548986
2001-03-21,7.2496337890625,-0.5181269699310895,-0.5181269699310895
2001-03-22,11.24951171875,0.1737577264229027,0.1737577264229027
2001-03-23,6.0,-0.7342841902007456,-0.7342841902007456
2001-03-26,5.0,-0.9072606431116592,-0.9072606431116592
2001-03-27,20.24951171875,1.7305458026211247,1.7305458026211247
2001-03-28,5.2496337890625,-0.8640798757529167,-0.8640798757529167
2001-03-29,6.7503662109375,-0.6044885046485745,-0.6044885046485745
2001-03-30,16.0,0.99548033890839,0.99548033890839
2001-04-02,8.7503662109375,-0.25853559882674737,-0.25853559882674737
2001-04-04,7.251220703125,-0.5178524711654839,-0.5178524711654839
2001-04-05,5.500732421875,-0.8206457249182305,-0.8206457249182305
2001-04-06,15.75048828125,0.9523206868393095,0.9523206868393095
2001-04-09,5.251220703125,-0.863805376987311,-0.863805376987311
2001-04-10,18.251220703125,1.3848885108545652,1.3848885108545652
2001-04-11,12.748779296875,0.43309571405130115,0.43309571405130115
2001-04-12,12.499267578125,0.3899360619822207,0.3899360619822207
2001-04-16,14.0,0.6495274330865629,0.6495274330865629
2001-04-17,9.24951171875,-0.17219517939892443,-0.17219517939892443
2001-04-18,24.0,2.3792919621956985,2.3792919621956985
2001-04-19,20.2496337890625,1.7305669179107868,1.7305669179107868
2001-04-20,10.7503662109375,0.08741730699507974,0.08741730699507974
2001-04-23,11.499267578125,0.21695960907130712,0.21695960907130712
2001-04-24,8.4991455078125,-0.30199086495109556,-0.30199086495109556
2001-04-25,13.748779296875,0.6060721669622148,0.6060721669622148
2001-04-26,12.0,0.30357452726473577,0.30357452726473577
2001-04-27,17.7503662109375,1.2982524773714748,1.2982524773714748
2001-04-30,9.5008544921875,-0.1287187979849143,-0.1287187979849143
2001-05-01,10.2496337890625,0.0008023888016511014,0.0008023888016511014
2001-05-02,8.0,-0.3883312843789185,-0.3883312843789185
2001-05-03,11.7503662109375,0.2603937599059933,0.2603937599059933
2001-05-04,14.2496337890625,0.6927082004453053,0.6927082004453053
2001-05-07,4.2496337890625,-1.0370563286638304,-1.0370563286638304
2001-05-08,9.7503662109375,-0.08555914591583381,-0.08555914591583381
2001-05-09,8.748779296875,-0.25881009759235307,-0.25881009759235307
2001-05-10,16.748779296875,1.1250015256949555,1.1250015256949555
2001-05-11,26.4991455078125,2.8115852874453484,2.8115852874453484
2001-05-14,5.748779296875,-0.7777394563250938,-0.7777394563250938
2001-05-15,11.4991455078125,0.21693849378164515,0.21693849378164515
2001-05-16,8.7503662109375,-0.25853559882674737,-0.25853559882674737
2001-05-17,13.2496337890625,0.5197317475343918,0.5197317475343918
2001-05-18,7.2496337890625,-0.5181269699310895,-0.5181269699310895
2001-05-21,7.2496337890625,-0.5181269699310895,-0.5181269699310895
2001-05-22,4.4991455078125,-0.9938966765947498,-0.9938966765947498
2001-05-23,5.75048828125,-0.7774438422698261,-0.7774438422698261
2001-05-24,16.748779296875,1.1250015256949555,1.1250015256949555
2001-05-25,7.0,-0.5613077372898321,-0.5613077372898321
2001-05-29,7.4991455078125,-0.4749673178620091,-0.4749673178620091
2001-05-30,3.24951171875,-1.210053896864406,-1.210053896864406
2001-05-31,14.75048828125,0.7793442339283959,0.7793442339283959
2001-06-01,13.0,0.47655098017564934,0.47655098017564934
2001-06-04,4.7503662109375,-0.9504414104704016,-0.9504414104704016
2001-06-05,9.7503662109375,-0.08555914591583381,-0.08555914591583381
2001-06-06,5.24951171875,-0.8641009910425786,-0.8641009910425786
2001-06-07,8.75048828125,-0.2585144835370854,-0.2585144835370854
2001-06-08,5.500732421875,-0.8206457249182305,-0.8206457249182305
2001-06-11,6.5008544921875,-0.647648156717655,-0.647648156717655
2001-06-12,3.500732421875,-1.1665986307400575,-1.1665986307400575
2001-06-13,7.2496337890625,-0.5181269699310895,-0.5181269699310895
2001-06-14,6.499267578125,-0.6479226554832607,-0.6479226554832607
2001-06-15,4.500732421875,-0.9936221778291441,-0.9936221778291441
2001-06-18,2.500732421875,-1.3395750836509712,-1.3395750836509712
2001-06-19,7.251220703125,-0.5178524711654839,-0.5178524711654839
2001-06-20,1.24951171875,-1.556006802686233,-1.556006802686233
2001-06-21,8.0,-0.3883312843789185,-0.3883312843789185
2001-06-22,9.0,-0.2153548314680049,-0.2153548314680049
2001-06-25,5.0,-0.9072606431116592,-0.9072606431116592
2001-06-26,13.5008544921875,0.5631870136587399,0.5631870136587399
2001-06-27,7.4991455078125,-0.4749673178620091,-0.4749673178620091
2001-06-28,17.251220703125,1.2119120579436518,1.2119120579436518
2001-06-29,12.7503662109375,0.43337021281690685,0.43337021281690685
2001-07-02,10.7503662109375,0.08741730699507974,0.08741730699507974
2001-07-03,7.7503662109375,-0.43151205173766094,-0.43151205173766094
2001-07-05,10.24951171875,0.0007812735119891247,0.0007812735119891247
2001-07-06,8.7503662109375,-0.25853559882674737,-0.25853559882674737
2001-07-09,7.24951171875,-0.5181480852207515,-0.5181480852207515
2001-07-10,10.500732421875,0.04423653963633728,0.04423653963633728
2001-07-11,7.500732421875,-0.47469281909640343,-0.47469281909640343
2001-07-12,11.24951171875,0.1737577264229027,0.1737577264229027
2001-07-13,8.251220703125,-0.3448760182545703,-0.3448760182545703
2001-07-16,7.251220703125,-0.5178524711654839,-0.5178524711654839
2001-07-17,5.748779296875,-0.7777394563250938,-0.7777394563250938
2001-07-18,16.251220703125,1.038935605032738,1.038935605032738
2001-07-19,4.5008544921875,-0.9936010625394821,-0.9936010625394821
2001-07-20,7.251220703125,-0.5178524711654839,-0.5178524711654839
2001-07-23,6.2496337890625,-0.6911034228420031,-0.6911034228420031
2001-07-24,4.0,-1.0802370960225727,-1.0802370960225727
2001-07-25,8.5008544921875,-0.3016952508958279,-0.3016952508958279
2001-07-26,8.5008544921875,-0.3016952508958279,-0.3016952508958279
2001-07-27,7.0,-0.5613077372898321,-0.5613077372898321
2001-07-30,6.2496337890625,-0.6911034228420031,-0.6911034228420031
2001-07-31,7.7503662109375,-0.43151205173766094,-0.43151205173766094
2001-08-01,7.7503662109375,-0.43151205173766094,-0.43151205173766094
2001-08-02,8.499267578125,-0.3019697496614336,-0.3019697496614336
2001-08-03,7.0,-0.5613077372898321,-0.5613077372898321
2001-08-06,3.5008544921875,-1.1665775154503957,-1.1665775154503957
2001-08-07,3.748779296875,-1.1236923621469208,-1.1236923621469208
2001-08-08,14.5008544921875,0.7361634665696535,0.7361634665696535
2001-08-09,10.500732421875,0.04423653963633728,0.04423653963633728
2001-08-10,7.0,-0.5613077372898321,-0.5613077372898321
2001-08-13,6.500732421875,-0.6476692720073169,-0.6476692720073169
2001-08-14,6.0,-0.7342841902007456,-0.7342841902007456
2001-08-15,8.2496337890625,-0.345150517020176,-0.345150517020176
2001-08-16,10.251220703125,0.0010768875672567992,0.0010768875672567992
2001-08-17,11.2496337890625,0.17377884171256466,0.17377884171256466
2001-08-20,7.0,-0.5613077372898321,-0.5613077372898321
2001-08-21,7.0,-0.5613077372898321,-0.5613077372898321
2001-08-22,8.500732421875,-0.30171636618548986,-0.30171636618548986
2001-08-23,5.7503662109375,-0.7774649575594881,-0.7774649575594881
2001-08-24,6.5008544921875,-0.647648156717655,-0.647648156717655
2001-08-27,4.75048828125,-0.9504202951807397,-0.9504202951807397
2001-08-28,11.0,0.1305980743538222,0.1305980743538222
2001-08-29,8.24951171875,-0.345171632309838,-0.345171632309838
2001-08-30,8.0,-0.3883312843789185,-0.3883312843789185
2001-08-31,6.500732421875,-0.6476692720073169,-0.6476692720073169
2001-09-04,17.2496337890625,1.211637559178046,1.211637559178046
2001-09-05,3.748779296875,-1.1236923621469208,-1.1236923621469208
2001-09-06,14.5008544921875,0.7361634665696535,0.7361634665696535
2001-09-07,12.24951171875,0.34673417933381623,0.34673417933381623
2001-09-10,11.2496337890625,0.17377884171256466,0.17377884171256466
2001-09-11,21.251220703125,1.903817869587306,1.903817869587306
2001-09-12,0.0,-1.772142907666227,-1.772142907666227
2001-09-13,19.4991455078125,1.6007501170689535,1.6007501170689535
2001-09-14,11.748779296875,0.2601192611403876,0.2601192611403876
2001-09-17,7.2496337890625,-0.5181269699310895,-0.5181269699310895
2001-09-18,15.0,0.8225038859974765,0.8225038859974765
2001-09-19,6.0,-0.7342841902007456,-0.7342841902007456
2001-09-20,11.4991455078125,0.21693849378164515,0.21693849378164515
2001-09-21,10.7503662109375,0.08741730699507974,0.08741730699507974
2001-09-24,9.0,-0.2153548314680049,-0.2153548314680049
2001-09-25,7.0,-0.5613077372898321,-0.5613077372898321
2001-09-26,10.5008544921875,0.04425765492599926,0.04425765492599926
2001-09-27,10.748779296875,0.08714280822947404,0.08714280822947404
2001-09-28,11.2496337890625,0.17377884171256466,0.17377884171256466
2001-10-01,9.5008544921875,-0.1287187979849143,-0.1287187979849143
2001-10-02,5.7503662109375,-0.7774649575594881,-0.7774649575594881
2001-10-03,7.500732421875,-0.47469281909640343,-0.47469281909640343
2001-10-04,12.2496337890625,0.3467552946234782,0.3467552946234782
2001-10-05,6.0,-0.7342841902007456,-0.7342841902007456
2001-10-09,13.2496337890625,0.5197317475343918,0.5197317475343918
2001-10-10,6.500732421875,-0.6476692720073169,-0.6476692720073169
2001-10-11,12.5008544921875,0.3902105607478264,0.3902105607478264
2001-10-12,9.748779296875,-0.08583364468143952,-0.08583364468143952
2001-10-15,9.5008544921875,-0.1287187979849143,-0.1287187979849143
2001-10-16,5.4991455078125,-0.8209202236838362,-0.8209202236838362
2001-10-17,10.2496337890625,0.0008023888016511014,0.0008023888016511014
2001-10-18,3.2496337890625,-1.2100327815747438,-1.2100327815747438
2001-10-19,11.748779296875,0.2601192611403876,0.2601192611403876
2001-10-22,6.0,-0.7342841902007456,-0.7342841902007456
2001-10-23,5.24951171875,-0.8641009910425786,-0.8641009910425786
2001-10-24,7.251220703125,-0.5178524711654839,-0.5178524711654839
2001-10-25,9.251220703125,-0.17189956534365677,-0.17189956534365677
2001-10-26,7.0,-0.5613077372898321,-0.5613077372898321
2001-10-29,6.7503662109375,-0.6044885046485745,-0.6044885046485745
2001-10-30,9.75048828125,-0.08553803062617184,-0.08553803062617184
2001-10-31,24.7503662109375,2.5090876477478696,2.5090876477478696
2001-11-01,15.5008544921875,0.909139919480567,0.909139919480567
2001-11-02,15.499267578125,0.9088654207149613,0.9088654207149613
2001-11-05,8.748779296875,-0.25881009759235307,-0.25881009759235307
2001-11-06,10.4991455078125,0.043962040870731585,0.043962040870731585
2001-11-07,8.748779296875,-0.25881009759235307,-0.25881009759235307
2001-11-08,16.4991455078125,1.081820758336213,1.081820758336213
2001-11-09,9.24951171875,-0.17219517939892443,-0.17219517939892443
2001-11-13,13.7503662109375,0.6063466657278205,0.6063466657278205
2001-11-14,20.500732421875,1.7740010687454728,1.7740010687454728
2001-11-15,31.75048828125,3.7199439334139264,3.7199439334139264
2001-11-16,26.748779296875,2.8547660548040907,2.8547660548040907
2001-11-19,14.500732421875,0.7361423512799915,0.7361423512799915
2001-11-20,17.0,1.1684567918193036,1.1684567918193036
2001-11-21,22.0,2.0333390563738716,2.0333390563738716
2001-11-23,12.7503662109375,0.43337021281690685,0.43337021281690685
2001-11-26,13.5008544921875,0.5631870136587399,0.5631870136587399
2001-11-27,22.24951171875,2.076498708442952,2.076498708442952
2001-11-28,14.499267578125,0.7358889678040478,0.7358889678040478
2001-11-29,23.0,2.206315509284785,2.206315509284785
2001-11-30,12.748779296875,0.43309571405130115,0.43309571405130115
2001-12-03,10.0,-0.04237837855709136,-0.04237837855709136
2001-12-04,12.7503662109375,0.43337021281690685,0.43337021281690685
2001-12-05,41.251220703125,5.363346927805577,5.363346927805577
2001-12-06,17.2496337890625,1.211637559178046,1.211637559178046
2001-12-07,27.75048828125,3.028038121770272,3.028038121770272
2001-12-10,12.499267578125,0.3899360619822207,0.3899360619822207
2001-12-11,9.7503662109375,-0.08555914591583381,-0.08555914591583381
2001-12-12,35.2496337890625,4.32521371157449,4.32521371157449
2001-12-13,19.0,1.5144096976411308,1.5144096976411308
2001-12-14,16.251220703125,1.038935605032738,1.038935605032738
2001-12-17,22.499267578125,2.1197005910913562,2.1197005910913562
2001-12-18,10.2496337890625,0.0008023888016511014,0.0008023888016511014
2001-12-19,11.0,0.1305980743538222,0.1305980743538222
2001-12-20,10.251220703125,0.0010768875672567992,0.0010768875672567992
2001-12-21,10.7503662109375,0.08741730699507974,0.08741730699507974
2001-12-24,7.5008544921875,-0.47467170380674145,-0.47467170380674145
2001-12-26,10.0,-0.04237837855709136,-0.04237837855709136
2001-12-27,17.748779296875,1.297977978605869,1.297977978605869
2001-12-28,13.0,0.47655098017564934,0.47655098017564934
2001-12-31,13.500732421875,0.5631658983690779,0.5631658983690779
2002-01-02,19.0,1.5144096976411308,1.5144096976411308
2002-01-03,7.2496337890625,-0.5181269699310895,-0.5181269699310895
2002-01-04,15.499267578125,0.9088654207149613,0.9088654207149613
2002-01-07,14.0,0.6495274330865629,0.6495274330865629
2002-01-08,8.0,-0.3883312843789185,-0.3883312843789185
2002-01-09,10.7503662109375,0.08741730699507974,0.08741730699507974
2002-01-10,16.499267578125,1.081841873625875,1.081841873625875
2002-01-11,19.0,1.5144096976411308,1.5144096976411308
2002-01-14,8.0,-0.3883312843789185,-0.3883312843789185
2002-01-15,11.0,0.1305980743538222,0.1305980743538222
2002-01-16,10.2496337890625,0.0008023888016511014,0.0008023888016511014
2002-01-17,12.5008544921875,0.3902105607478264,0.3902105607478264
2002-01-18,12.0,0.30357452726473577,0.30357452726473577
2002-01-22,8.500732421875,-0.30171636618548986,-0.30171636618548986
2002-01-23,13.499267578125,0.5629125148931342,0.5629125148931342
2002-01-24,11.0,0.1305980743538222,0.1305980743538222
2002-01-25,14.748779296875,0.7790486198731283,0.7790486198731283
2002-01-28,9.0,-0.2153548314680049,-0.2153548314680049
2002-01-29,22.0,2.0333390563738716,2.0333390563738716
2002-01-30,9.251220703125,-0.17189956534365677,-0.17189956534365677
2002-01-31,10.0,-0.04237837855709136,-0.04237837855709136
2002-02-01,14.251220703125,0.692982699210911,0.692982699210911
2002-02-04,11.5008544921875,0.21723410783691283,0.21723410783691283
2002-02-05,10.2496337890625,0.0008023888016511014,0.0008023888016511014
2002-02-06,8.499267578125,-0.3019697496614336,-0.3019697496614336
2002-02-07,12.251220703125,0.3470297933890839,0.3470297933890839
2002-02-08,14.75048828125,0.7793442339283959,0.7793442339283959
2002-02-11,5.75048828125,-0.7774438422698261,-0.7774438422698261
2002-02-12,11.75048828125,0.26041487519565526,0.26041487519565526
2002-02-13,13.0,0.47655098017564934,0.47655098017564934
2002-02-14,8.748779296875,-0.25881009759235307,-0.25881009759235307
2002-02-15,12.4991455078125,0.3899149466925587,0.3899149466925587
2002-02-19,9.251220703125,-0.17189956534365677,-0.17189956534365677
2002-02-20,10.0,-0.04237837855709136,-0.04237837855709136
2002-02-21,7.0,-0.5613077372898321,-0.5613077372898321
2002-02-22,8.24951171875,-0.345171632309838,-0.345171632309838
2002-02-25,7.4991455078125,-0.4749673178620091,-0.4749673178620091
2002-02-26,12.0,0.30357452726473577,0.30357452726473577
2002-02-27,16.251220703125,1.038935605032738,1.038935605032738
2002-02-28,11.0,0.1305980743538222,0.1305980743538222
2002-03-01,14.75048828125,0.7793442339283959,0.7793442339283959
2002-03-04,7.251220703125,-0.5178524711654839,-0.5178524711654839
2002-03-05,11.0,0.1305980743538222,0.1305980743538222
2002-03-06,7.2496337890625,-0.5181269699310895,-0.5181269699310895
2002-03-07,19.7503662109375,1.644205383193302,1.644205383193302
2002-03-08,11.0,0.1305980743538222,0.1305980743538222
2002-03-11,4.499267578125,-0.9938755613050878,-0.9938755613050878
2002-03-12,8.0,-0.3883312843789185,-0.3883312843789185
2002-03-13,13.5008544921875,0.5631870136587399,0.5631870136587399
2002-03-14,15.251220703125,0.8659591521218246,0.8659591521218246
2002-03-15,15.75048828125,0.9523206868393095,0.9523206868393095
2002-03-18,6.4991455078125,-0.6479437707729226,-0.6479437707729226
2002-03-19,4.2496337890625,-1.0370563286638304,-1.0370563286638304
2002-03-20,20.0,1.6873861505520442,1.6873861505520442
2002-03-21,11.0,0.1305980743538222,0.1305980743538222
2002-03-22,10.0,-0.04237837855709136,-0.04237837855709136
2002-03-25,7.4991455078125,-0.4749673178620091,-0.4749673178620091
2002-03-26,13.251220703125,0.5200062462999975,0.5200062462999975
2002-03-27,6.0,-0.7342841902007456,-0.7342841902007456
2002-03-28,14.75048828125,0.7793442339283959,0.7793442339283959
2002-04-01,9.2496337890625,-0.17217406410926245,-0.17217406410926245
2002-04-02,16.2496337890625,1.0386611062671325,1.0386611062671325
2002-04-03,13.0,0.47655098017564934,0.47655098017564934
2002-04-04,9.2496337890625,-0.17217406410926245,-0.17217406410926245
2002-04-05,13.7503662109375,0.6063466657278205,0.6063466657278205
2002-04-08,11.0,0.1305980743538222,0.1305980743538222
2002-04-09,10.748779296875,0.08714280822947404,0.08714280822947404
2002-04-10,7.2496337890625,-0.5181269699310895,-0.5181269699310895
2002-04-11,10.251220703125,0.0010768875672567992,0.0010768875672567992
2002-04-12,10.2496337890625,0.0008023888016511014,0.0008023888016511014
2002-04-15,8.0,-0.3883312843789185,-0.3883312843789185
2002-04-16,10.4991455078125,0.043962040870731585,0.043962040870731585
2002-04-17,6.2496337890625,-0.6911034228420031,-0.6911034228420031
2002-04-18,19.24951171875,1.5575693497102112,1.5575693497102112
2002-04-19,9.2496337890625,-0.17217406410926245,-0.17217406410926245
2002-04-22,6.7503662109375,-0.6044885046485745,-0.6044885046485745
2002-04-23,6.251220703125,-0.6908289240763974,-0.6908289240763974
2002-04-24,11.75048828125,0.26041487519565526,0.26041487519565526
2002-04-25,9.2496337890625,-0.17217406410926245,-0.17217406410926245
2002-04-26,9.0,-0.2153548314680049,-0.2153548314680049
2002-04-29,8.0,-0.3883312843789185,-0.3883312843789185
2002-04-30,5.500732421875,-0.8206457249182305,-0.8206457249182305
2002-05-01,10.251220703125,0.0010768875672567992,0.0010768875672567992
2002-05-02,10.499267578125,0.04398315616039356,0.04398315616039356
2002-05-03,10.251220703125,0.0010768875672567992,0.0010768875672567992
2002-05-06,4.500732421875,-0.9936221778291441,-0.9936221778291441
2002-05-07,7.24951171875,-0.5181480852207515,-0.5181480852207515
2002-05-08,17.0,1.1684567918193036,1.1684567918193036
2002-05-09,10.2496337890625,0.0008023888016511014,0.0008023888016511014
2002-05-10,14.748779296875,0.7790486198731283,0.7790486198731283
2002-05-13,10.75048828125,0.08743842228474172,0.08743842228474172
2002-05-14,13.5008544921875,0.5631870136587399,0.5631870136587399
2002-05-15,8.0,-0.3883312843789185,-0.3883312843789185
2002-05-16,11.0,0.1305980743538222,0.1305980743538222
2002-05-17,9.251220703125,-0.17189956534365677,-0.17189956534365677
2002-05-20,8.2496337890625,-0.345150517020176,-0.345150517020176
2002-05-21,9.0,-0.2153548314680049,-0.2153548314680049
2002-05-22,9.0,-0.2153548314680049,-0.2153548314680049
2002-05-23,14.7503662109375,0.7793231186387339,0.7793231186387339
2002-05-24,6.499267578125,-0.6479226554832607,-0.6479226554832607
2002-05-28,9.0,-0.2153548314680049,-0.2153548314680049
2002-05-29,9.0,-0.2153548314680049,-0.2153548314680049
2002-05-30,8.0,-0.3883312843789185,-0.3883312843789185
