Date,"Volatility of Returns (Session:US Mid 10-15 ET, Interval:1m, Symbol:ZN)",ZScore wrt All Days,ZScore wrt Given Days
2024-12-30,2.75,-0.94264415364712,-0.94264415364712
2024-12-31,6.75,0.50865106440322,0.50865106440322
2025-01-02,7.5,0.7807689177876589,0.7807689177876589
2025-01-03,4.0,-0.4891143980063887,-0.4891143980063887
2025-01-06,4.5,-0.30770249575009617,-0.30770249575009617
2025-01-07,3.75,-0.579820349134535,-0.579820349134535
2025-01-08,3.0,-0.8519382025189737,-0.8519382025189737
2025-01-09,2.5,-1.0333501047752662,-1.0333501047752662
2025-01-16,10.0,1.6878284290691214,1.6878284290691214
2025-01-17,3.75,-0.579820349134535,-0.579820349134535
2025-01-20,2.75,-0.94264415364712,-0.94264415364712
2025-01-21,3.25,-0.7612322513908274,-0.7612322513908274
2025-01-22,5.5,0.055121308762488844,0.055121308762488844
2025-01-23,3.25,-0.7612322513908274,-0.7612322513908274
2025-01-27,4.5,-0.30770249575009617,-0.30770249575009617
2025-01-28,4.0,-0.4891143980063887,-0.4891143980063887
2025-01-29,8.75,1.23429867342839,1.23429867342839
2025-02-03,6.25,0.3272391621469276,0.3272391621469276
2025-02-04,3.25,-0.7612322513908274,-0.7612322513908274
2025-02-05,3.5,-0.6705263002626812,-0.6705263002626812
2025-02-06,4.25,-0.3984084468782424,-0.3984084468782424
2025-02-11,2.5,-1.0333501047752662,-1.0333501047752662
2025-02-14,3.25,-0.7612322513908274,-0.7612322513908274
2025-02-17,1.0,-1.5775858115441437,-1.5775858115441437
2025-02-18,4.0,-0.4891143980063887,-0.4891143980063887
2025-02-19,3.25,-0.7612322513908274,-0.7612322513908274
2025-02-20,1.75,-1.3054679581597048,-1.3054679581597048
2025-02-24,3.5,-0.6705263002626812,-0.6705263002626812
2025-02-25,4.0,-0.4891143980063887,-0.4891143980063887
2025-02-26,8.75,1.23429867342839,1.23429867342839
2025-03-03,4.75,-0.21699654462194992,-0.21699654462194992
2025-03-04,13.25,2.867005793735023,2.867005793735023
2025-03-05,7.0,0.5993570155313663,0.5993570155313663
2025-03-06,7.5,0.7807689177876589,0.7807689177876589
2025-03-11,12.0,2.4134760380942915,2.4134760380942915
2025-03-17,6.5,0.41794511327507383,0.41794511327507383
2025-03-18,5.5,0.055121308762488844,0.055121308762488844
2025-03-19,8.75,1.23429867342839,1.23429867342839
2025-03-20,6.0,0.23653321101878136,0.23653321101878136
2025-03-21,5.0,-0.12629059349380367,-0.12629059349380367
2025-03-24,2.5,-1.0333501047752662,-1.0333501047752662
2025-03-25,3.75,-0.579820349134535,-0.579820349134535
2025-03-26,3.5,-0.6705263002626812,-0.6705263002626812
2025-03-31,5.75,0.14582725989063508,0.14582725989063508
2025-04-01,4.0,-0.4891143980063887,-0.4891143980063887
2025-04-02,10.25,1.7785343801972677,1.7785343801972677
2025-04-03,6.25,0.3272391621469276,0.3272391621469276
2025-04-07,15.75,3.7740653050164847,3.7740653050164847
2025-04-08,12.0,2.4134760380942915,2.4134760380942915
2025-04-09,14.25,3.2298295982476075,3.2298295982476075
2025-04-15,7.5,0.7807689177876589,0.7807689177876589
2025-04-16,8.75,1.23429867342839,1.23429867342839
2025-04-17,5.75,0.14582725989063508,0.14582725989063508
2025-04-21,7.75,0.8714748689158051,0.8714748689158051
2025-04-22,3.75,-0.579820349134535,-0.579820349134535
2025-04-23,9.25,1.4157105756846826,1.4157105756846826
2025-04-24,4.0,-0.4891143980063887,-0.4891143980063887
2025-04-28,6.75,0.50865106440322,0.50865106440322
2025-04-29,3.5,-0.6705263002626812,-0.6705263002626812
2025-05-01,6.25,0.3272391621469276,0.3272391621469276
2025-05-05,4.0,-0.4891143980063887,-0.4891143980063887
2025-05-06,5.5,0.055121308762488844,0.055121308762488844
2025-05-07,5.5,0.055121308762488844,0.055121308762488844
2025-05-09,4.25,-0.3984084468782424,-0.3984084468782424
2025-05-14,5.5,0.055121308762488844,0.055121308762488844
2025-05-19,5.25,-0.035584642365657414,-0.035584642365657414
2025-05-20,4.25,-0.3984084468782424,-0.3984084468782424
2025-05-21,8.0,0.9621808200439513,0.9621808200439513
2025-05-22,5.75,0.14582725989063508,0.14582725989063508
2025-05-23,2.5,-1.0333501047752662,-1.0333501047752662
2025-05-26,1.25,-1.4868798604159974,-1.4868798604159974
2025-05-27,4.25,-0.3984084468782424,-0.3984084468782424
2025-05-28,3.25,-0.7612322513908274,-0.7612322513908274
2025-06-02,5.25,-0.035584642365657414,-0.035584642365657414
2025-06-03,4.25,-0.3984084468782424,-0.3984084468782424
2025-06-04,4.5,-0.30770249575009617,-0.30770249575009617
2025-06-05,7.5,0.7807689177876589,0.7807689177876589
2025-06-10,3.75,-0.579820349134535,-0.579820349134535
2025-06-16,5.0,-0.12629059349380367,-0.12629059349380367
2025-06-17,6.5,0.41794511327507383,0.41794511327507383
2025-06-18,6.0,0.23653321101878136,0.23653321101878136
2025-06-19,1.25,-1.4868798604159974,-1.4868798604159974
2025-06-20,7.5,0.7807689177876589,0.7807689177876589
2025-06-23,4.75,-0.21699654462194992,-0.21699654462194992
2025-06-24,4.75,-0.21699654462194992,-0.21699654462194992
2025-06-25,5.5,0.055121308762488844,0.055121308762488844
