Date,"Volatility of Returns (Session:US Open 7-10 ET, Interval:1m, Symbol:ZN)",ZScore wrt All Days,ZScore wrt Given Days
2025-01-23,4.75,0.1102337039204895,0.1102337039204895
2025-01-27,6.0,0.661402223522937,0.661402223522937
2025-01-28,2.5,-0.881869631363916,-0.881869631363916
2025-01-29,2.75,-0.7716359274434266,-0.7716359274434266
2025-02-03,5.0,0.220467407840979,0.220467407840979
2025-02-04,3.0,-0.661402223522937,-0.661402223522937
2025-02-05,2.25,-0.9921033352844055,-0.9921033352844055
2025-02-06,4.25,-0.1102337039204895,-0.1102337039204895
2025-02-11,2.0,-1.102337039204895,-1.102337039204895
2025-02-14,8.0,1.5432718548868531,1.5432718548868531
2025-02-17,1.25,-1.4330381509663637,-1.4330381509663637
2025-02-18,1.75,-1.2125707431253845,-1.2125707431253845
2025-02-19,2.75,-0.7716359274434266,-0.7716359274434266
2025-02-20,3.5,-0.440934815681958,-0.440934815681958
2025-02-24,5.0,0.220467407840979,0.220467407840979
2025-02-25,5.0,0.220467407840979,0.220467407840979
2025-02-26,4.0,-0.220467407840979,-0.220467407840979
2025-03-03,3.5,-0.440934815681958,-0.440934815681958
2025-03-04,4.5,0.0,0.0
2025-03-05,6.0,0.661402223522937,0.661402223522937
2025-03-06,6.5,0.881869631363916,0.881869631363916
2025-03-11,3.75,-0.3307011117614685,-0.3307011117614685
2025-03-17,6.75,0.9921033352844055,0.9921033352844055
2025-03-18,3.75,-0.3307011117614685,-0.3307011117614685
2025-03-19,4.5,0.0,0.0
2025-03-20,4.25,-0.1102337039204895,-0.1102337039204895
2025-03-21,2.75,-0.7716359274434266,-0.7716359274434266
2025-03-24,2.0,-1.102337039204895,-1.102337039204895
2025-03-25,4.25,-0.1102337039204895,-0.1102337039204895
2025-03-26,2.5,-0.881869631363916,-0.881869631363916
2025-03-31,4.0,-0.220467407840979,-0.220467407840979
2025-04-01,4.25,-0.1102337039204895,-0.1102337039204895
2025-04-02,4.25,-0.1102337039204895,-0.1102337039204895
2025-04-03,10.5,2.645608894091748,2.645608894091748
2025-04-07,10.75,2.755842598012238,2.755842598012238
2025-04-08,13.25,3.8581796372171326,3.8581796372171326
2025-04-09,13.75,4.078647045058112,4.078647045058112
2025-04-15,6.75,0.9921033352844055,0.9921033352844055
2025-04-16,4.5,0.0,0.0
2025-04-17,4.5,0.0,0.0
2025-04-21,6.25,0.7716359274434266,0.7716359274434266
2025-04-22,3.5,-0.440934815681958,-0.440934815681958
2025-04-23,3.5,-0.440934815681958,-0.440934815681958
2025-04-24,5.0,0.220467407840979,0.220467407840979
2025-04-28,3.25,-0.5511685196024475,-0.5511685196024475
2025-04-29,1.75,-1.2125707431253845,-1.2125707431253845
2025-05-01,3.75,-0.3307011117614685,-0.3307011117614685
2025-05-05,4.5,0.0,0.0
2025-05-06,3.25,-0.5511685196024475,-0.5511685196024475
2025-05-07,4.75,0.1102337039204895,0.1102337039204895
2025-05-09,3.25,-0.5511685196024475,-0.5511685196024475
2025-05-14,4.5,0.0,0.0
2025-05-19,5.25,0.3307011117614685,0.3307011117614685
2025-05-20,3.0,-0.661402223522937,-0.661402223522937
2025-05-21,2.25,-0.9921033352844055,-0.9921033352844055
2025-05-22,4.75,0.1102337039204895,0.1102337039204895
2025-05-23,9.75,2.3149077823302795,2.3149077823302795
2025-05-26,2.5,-0.881869631363916,-0.881869631363916
2025-05-27,2.5,-0.881869631363916,-0.881869631363916
2025-05-28,5.5,0.440934815681958,0.440934815681958
2025-06-02,2.5,-0.881869631363916,-0.881869631363916
2025-06-03,3.25,-0.5511685196024475,-0.5511685196024475
2025-06-04,7.0,1.102337039204895,1.102337039204895
2025-06-05,6.5,0.881869631363916,0.881869631363916
2025-06-10,2.0,-1.102337039204895,-1.102337039204895
2025-06-16,4.75,0.1102337039204895,0.1102337039204895
2025-06-17,7.0,1.102337039204895,1.102337039204895
2025-06-18,3.25,-0.5511685196024475,-0.5511685196024475
2025-06-19,4.75,0.1102337039204895,0.1102337039204895
2025-06-20,3.75,-0.3307011117614685,-0.3307011117614685
2025-06-23,6.75,0.9921033352844055,0.9921033352844055
2025-06-24,3.5,-0.440934815681958,-0.440934815681958
2025-06-25,4.75,0.1102337039204895,0.1102337039204895
